Código;Matrícula;Fecha Matriculación;Marca;Modelo;Tipo;Variante;Clasificación medioambiental;Combustible;Cilindrada;Potencia;Número de Plazas;Fecha inicio de prestación del servicio de taxi;Eurotaxi;Régimen Especial;Fecha extracción dato
1579936;6088LDS;03/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/01/2020;NO;No;;;18/06/2024
1561481;6579KYN;01/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/07/2019;NO;No;;;18/06/2024
1577439;5576LCX;29/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/12/2019;NO;No;;;18/06/2024
1575386;6966LCM;18/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/11/2019;NO;No;;;18/06/2024
1607205;1693LJH;11/08/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/08/2020;NO;No;;;18/06/2024
1578150;2639LDF;16/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/01/2020;NO;No;;;18/06/2024
1570452;3079LBP;02/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/10/2019;NO;No;;;18/06/2024
1568741;2753LBC;12/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/09/2019;NO;No;;;18/06/2024
1555798;8790KWK;24/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/04/2019;NO;No;;;18/06/2024
1566174;4593KZL;06/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1641384;9185LRH;23/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/07/2021;NO;NO;;;18/06/2024
1561273;1021KYL;28/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/07/2019;NO;No;;;18/06/2024
1613520;0827LLM;10/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/12/2020;NO;No;;;18/06/2024
1578444;6584LDH;19/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/01/2020;NO;No;;;18/06/2024
1566204;9142KZL;07/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/08/2019;NO;No;;;18/06/2024
1582039;0192LFG;31/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/02/2020;NO;No;;;18/06/2024
1566599;7521KZR;21/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1613654;0655LLN;14/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/12/2020;NO;No;;;18/06/2024
1558803;0217KXH;27/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/06/2019;NO;No;;;18/06/2024
1616511;5370LMN;10/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/02/2021;NO;No;;;18/06/2024
1568547;1479LBB;09/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/09/2019;NO;No;;;18/06/2024
1573226;1565LCC;29/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/11/2019;NO;No;;;18/06/2024
1712441;8234LDT;09/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/08/2023;NO;NO;;;18/06/2024
1560660;9712KYD;21/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/06/2019;NO;No;;;18/06/2024
1610810;7809LKL;20/10/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/10/2020;NO;No;;;18/06/2024
1577154;7139LCZ;04/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/12/2019;NO;No;;;18/06/2024
1601938;7982LGT;15/06/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/06/2020;NO;No;;;18/06/2024
1559313;6493KXS;05/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/06/2019;NO;No;;;18/06/2024
1582385;2167LFJ;05/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/02/2020;NO;No;;;18/06/2024
1569030;5399KZZ;05/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/09/2019;NO;No;;;18/06/2024
1640168;3518LPZ;09/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/06/2021;NO;No;;;18/06/2024
1571006;8514LBR;08/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/10/2019;NO;No;;;18/06/2024
1566706;1779KZS;22/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1559597;8856KXX;13/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/06/2019;NO;No;;;18/06/2024
1635364;1471LNP;06/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/04/2021;NO;No;;;18/06/2024
1575883;7790LCS;26/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/12/2019;NO;No;;;18/06/2024
1566620;6735KZN;13/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/08/2019;NO;No;;;18/06/2024
1566687;6583KZR;21/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1582189;7073LCZ;04/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/02/2020;NO;No;;;18/06/2024
1600008;3027LFV;26/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/03/2020;NO;No;;;18/06/2024
1578313;4823LDH;19/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/12/2019;NO;No;;;18/06/2024
1582187;4344LFH;03/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/02/2020;NO;No;;;18/06/2024
1581503;1025LFC;28/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/02/2020;NO;No;;;18/06/2024
1639945;9138LPX;04/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/06/2021;NO;No;;;18/06/2024
1570227;0990LBK;26/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/10/2019;NO;No;;;18/06/2024
1580279;3827LDT;08/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/01/2020;NO;No;;;18/06/2024
1602098;3125LGT;12/06/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/08/2020;NO;No;;;18/06/2024
1637659;5803LPG;10/05/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/05/2021;NO;No;;;18/06/2024
1606844;8924LHZ;30/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/08/2020;NO;No;;;18/06/2024
1558490;1552KXK;29/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/06/2019;NO;No;;;18/06/2024
1581581;0913LFC;28/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/02/2020;NO;No;;;18/06/2024
1600212;5418LFZ;03/03/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/03/2020;NO;No;;;18/06/2024
1554764;5020KWB;05/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/04/2019;NO;No;;;18/06/2024
1578180;8891LDF;17/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/12/2019;NO;No;;;18/06/2024
1570225;0680LBL;27/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/10/2019;NO;No;;;18/06/2024
1572497;0483LBY;22/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/10/2019;NO;No;;;18/06/2024
1568313;2263KZZ;04/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/09/2019;NO;No;;;18/06/2024
1579166;2804LDS;03/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/01/2020;NO;No;;;18/06/2024
1565069;9587KYZ;23/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/08/2019;NO;No;;;18/06/2024
1603581;4706LGZ;24/06/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/07/2020;NO;No;;;18/06/2024
1567020;3025KZS;23/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/09/2019;NO;No;;;18/06/2024
1638418;5842LPG;10/05/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/05/2021;NO;No;;;18/06/2024
1641570;5769LRR;07/07/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/07/2021;NO;NO;;;18/06/2024
1566077;2430KZM;07/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/08/2019;NO;No;;;18/06/2024
1635315;7305LNP;08/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/04/2021;NO;No;;;18/06/2024
1555380;3032KWH;15/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/05/2019;NO;No;;;18/06/2024
1599940;4767LFP;19/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/03/2020;NO;No;;;18/06/2024
1567051;8115KZS;26/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/08/2019;NO;No;;;18/06/2024
1599785;4307LFJ;05/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/03/2020;NO;No;;;18/06/2024
1613663;8255LLN;15/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/12/2020;NO;No;;;18/06/2024
1566557;5530KZR;21/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/08/2019;NO;No;;;18/06/2024
1565814;3134KZL;05/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/08/2019;NO;No;;;18/06/2024
1574649;1321LCL;13/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/11/2019;NO;No;;;18/06/2024
1568127;4757KZY;02/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/09/2019;NO;No;;;18/06/2024
1574647;7135LCL;14/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/11/2019;NO;No;;;18/06/2024
1574008;3393LCJ;07/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/11/2019;NO;No;;;18/06/2024
1556878;1837KWW;08/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/05/2019;NO;No;;;18/06/2024
1556585;3585KWV;06/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/05/2019;NO;No;;;18/06/2024
1558558;3080KXH;27/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/06/2019;NO;No;;;18/06/2024
1616264;5383LML;01/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/02/2021;NO;No;;;18/06/2024
1565812;8871KZM;09/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/08/2019;NO;No;;;18/06/2024
1559440;0126KXY;13/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/06/2019;NO;No;;;18/06/2024
1578913;5811LDH;19/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/01/2020;NO;No;;;18/06/2024
1612260;9412LKZ;18/11/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/11/2020;NO;No;;;18/06/2024
1563559;0274KYY;18/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/07/2019;NO;No;;;18/06/2024
1582105;2342LFD;29/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/02/2020;NO;No;;;18/06/2024
1580435;3216LDV;10/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/01/2020;NO;No;;;18/06/2024
1572282;6026LBW;17/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/10/2019;NO;No;;;18/06/2024
1555059;5357KWD;10/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/04/2019;NO;No;;;18/06/2024
1637461;0616LPJ;13/05/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/05/2021;NO;No;;;18/06/2024
1638179;7068LPK;18/05/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/05/2021;NO;No;;;18/06/2024
1562827;5927KYR;04/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/07/2019;NO;No;;;18/06/2024
1575956;0195LCS;25/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/12/2019;NO;No;;;18/06/2024
1610101;2800LKJ;13/10/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/10/2020;NO;No;;;18/06/2024
1605418;5058LHH;02/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/07/2020;NO;No;;;18/06/2024
1565882;4663KZN;12/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/08/2019;NO;No;;;18/06/2024
1616082;1868LMM;04/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/02/2021;NO;No;;;18/06/2024
1557402;6933KWY;14/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/05/2019;NO;No;;;18/06/2024
1610872;6931LKN;23/10/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/11/2020;NO;No;;;18/06/2024
1554598;2790KWB;04/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/04/2019;NO;No;;;18/06/2024
1599644;7280LFN;18/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/02/2020;NO;No;;;18/06/2024
1581230;5928LDZ;23/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/01/2020;NO;No;;;18/06/2024
1570696;6830LBP;03/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/10/2019;NO;No;;;18/06/2024
1636348;4135LNW;22/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/04/2021;NO;No;;;18/06/2024
1570699;6886LBP;03/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/10/2019;NO;No;;;18/06/2024
1557267;4339KWY;14/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/05/2019;NO;No;;;18/06/2024
1565816;8912KZM;09/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/08/2019;NO;No;;;18/06/2024
1578283;3658LDF;16/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/12/2019;NO;No;;;18/06/2024
1613232;8892LLJ;01/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/12/2020;NO;No;;;18/06/2024
1572913;0783LCB;25/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/11/2019;NO;No;;;18/06/2024
1565549;3714KZL;05/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/08/2019;NO;No;;;18/06/2024
1613514;3048LLM;10/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/12/2020;NO;No;;;18/06/2024
1635484;3794LNP;07/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/04/2021;NO;No;;;18/06/2024
1613742;2969LLP;16/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/01/2021;NO;No;;;18/06/2024
1640044;7607LPY;08/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/06/2021;NO;No;;;18/06/2024
1568050;0498KZG;30/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/09/2019;NO;No;;;18/06/2024
1615581;1976LMH;25/01/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/01/2021;NO;No;;;18/06/2024
1605036;4783LHJ;06/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/07/2020;NO;No;;;18/06/2024
1577444;5764LDB;10/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/12/2019;NO;No;;;18/06/2024
1555762;5673KWH;15/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/04/2019;NO;No;;;18/06/2024
1639665;5184LPX;03/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/06/2021;NO;No;;;18/06/2024
1565412;0144KZL;02/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/08/2019;NO;No;;;18/06/2024
1634605;1186LNH;24/03/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;31/03/2021;NO;No;;;18/06/2024
1572050;8293LBV;16/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/10/2019;NO;No;;;18/06/2024
1565667;3172KZM;08/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1574916;0188LCM;15/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/11/2019;NO;No;;;18/06/2024
1640991;6051LRK;28/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/07/2021;NO;NO;;;18/06/2024
1567673;5959KZY;02/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/09/2019;NO;No;;;18/06/2024
1606065;1411LHS;20/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/07/2020;NO;No;;;18/06/2024
1568747;1098LBC;11/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/09/2019;NO;No;;;18/06/2024
1581188;0978LDT;08/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/01/2020;NO;No;;;18/06/2024
1565509;9657KZK;02/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/08/2019;NO;No;;;18/06/2024
1606971;5190LJF;06/08/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/08/2020;NO;No;;;18/06/2024
1572287;9402LBS;10/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/10/2019;NO;No;;;18/06/2024
1571620;9757LBS;10/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/10/2019;NO;No;;;18/06/2024
1601561;5908LGM;27/05/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/06/2020;NO;No;;;18/06/2024
1610566;3026LKJ;13/10/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/10/2020;NO;No;;;18/06/2024
1574558;0741LCJ;07/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/11/2019;NO;No;;;18/06/2024
1637704;8889LPH;12/05/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/05/2021;NO;No;;;18/06/2024
1632968;5068LMT;26/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/03/2021;NO;No;;;18/06/2024
1599366;4383LFP;19/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/02/2020;NO;No;;;18/06/2024
